id,visitors
air_0241aa3964b7f861_2017-05-13,9.947871239593372
air_0241aa3964b7f861_2017-05-14,8.16451965696521
air_0241aa3964b7f861_2017-05-15,6.970963389988386
air_0241aa3964b7f861_2017-05-16,6.764659463994632
air_0241aa3964b7f861_2017-05-17,8.083269799343984
air_0241aa3964b7f861_2017-05-18,4.158995142946697
air_0241aa3964b7f861_2017-05-19,6.7705820719342285
air_0241aa3964b7f861_2017-05-20,9.947871239593372
air_0241aa3964b7f861_2017-05-21,8.16451965696521
air_0241aa3964b7f861_2017-05-22,6.970963389988386
air_0241aa3964b7f861_2017-05-23,6.764659463994632
air_0241aa3964b7f861_2017-05-24,8.083269799343984
air_0241aa3964b7f861_2017-05-25,4.158995142946697
air_0241aa3964b7f861_2017-05-26,6.7705820719342285
air_0241aa3964b7f861_2017-05-27,9.947871239593372
air_0241aa3964b7f861_2017-05-28,8.16451965696521
air_0241aa3964b7f861_2017-05-29,6.970963389988386
air_0241aa3964b7f861_2017-05-30,6.764659463994632
air_0241aa3964b7f861_2017-05-31,8.083269799343984
air_0328696196e46f18_2017-04-23,8.133061327853772
air_0328696196e46f18_2017-04-24,3.5847165881907044
air_0328696196e46f18_2017-04-25,5.886935676600985
air_0328696196e46f18_2017-04-26,6.89588539621581
air_0328696196e46f18_2017-04-27,7.124411230058222
air_0328696196e46f18_2017-04-28,7.225994002658775
air_0328696196e46f18_2017-04-29,5.7941242628323435
air_0328696196e46f18_2017-04-30,8.133061327853772
air_0328696196e46f18_2017-05-01,3.5847165881907044
air_0328696196e46f18_2017-05-02,5.886935676600985
air_0328696196e46f18_2017-05-03,8.000000000000002
air_0328696196e46f18_2017-05-04,10.000000000000002
air_0328696196e46f18_2017-05-05,7.225994002658775
air_0328696196e46f18_2017-05-06,5.7941242628323435
air_0328696196e46f18_2017-05-07,8.133061327853772
air_0328696196e46f18_2017-05-08,3.5847165881907044
air_0328696196e46f18_2017-05-09,5.886935676600985
air_0328696196e46f18_2017-05-10,6.89588539621581
air_0328696196e46f18_2017-05-11,7.124411230058222
air_0328696196e46f18_2017-05-12,7.225994002658775
air_0328696196e46f18_2017-05-13,5.7941242628323435
air_0328696196e46f18_2017-05-14,8.133061327853772
air_0328696196e46f18_2017-05-15,3.5847165881907044
air_0328696196e46f18_2017-05-16,5.886935676600985
air_0328696196e46f18_2017-05-17,6.89588539621581
air_0328696196e46f18_2017-05-18,7.124411230058222
air_0328696196e46f18_2017-05-19,7.225994002658775
air_0328696196e46f18_2017-05-20,5.7941242628323435
air_0328696196e46f18_2017-05-21,8.133061327853772
air_0328696196e46f18_2017-05-22,3.5847165881907044
air_0328696196e46f18_2017-05-23,5.886935676600985
air_0328696196e46f18_2017-05-24,6.89588539621581
air_0328696196e46f18_2017-05-25,7.124411230058222
air_0328696196e46f18_2017-05-26,7.225994002658775
air_0328696196e46f18_2017-05-27,5.7941242628323435
air_0328696196e46f18_2017-05-28,8.133061327853772
air_0328696196e46f18_2017-05-29,3.5847165881907044
air_0328696196e46f18_2017-05-30,5.886935676600985
air_0328696196e46f18_2017-05-31,6.89588539621581
air_034a3d5b40d5b1b1_2017-04-23,22.839611006627944
air_034a3d5b40d5b1b1_2017-04-24,12.205779232838024
air_034a3d5b40d5b1b1_2017-04-25,11.641895237692598
air_034a3d5b40d5b1b1_2017-04-26,15.003755857716815
air_034a3d5b40d5b1b1_2017-04-27,12.453766060686714
air_034a3d5b40d5b1b1_2017-04-28,16.92645143154346
air_034a3d5b40d5b1b1_2017-04-29,23.44577261653259
air_034a3d5b40d5b1b1_2017-04-30,22.839611006627944
air_034a3d5b40d5b1b1_2017-05-01,12.205779232838024
air_034a3d5b40d5b1b1_2017-05-02,11.641895237692598
air_034a3d5b40d5b1b1_2017-05-03,2.0000000000000004
air_034a3d5b40d5b1b1_2017-05-04,11.990702415480822
air_034a3d5b40d5b1b1_2017-05-05,22.0
air_034a3d5b40d5b1b1_2017-05-06,23.44577261653259
air_034a3d5b40d5b1b1_2017-05-07,22.839611006627944
air_034a3d5b40d5b1b1_2017-05-08,12.205779232838024
air_034a3d5b40d5b1b1_2017-05-09,11.641895237692598
air_034a3d5b40d5b1b1_2017-05-10,15.003755857716815
air_034a3d5b40d5b1b1_2017-05-11,12.453766060686714
air_034a3d5b40d5b1b1_2017-05-12,16.92645143154346
air_034a3d5b40d5b1b1_2017-05-13,23.44577261653259
air_034a3d5b40d5b1b1_2017-05-14,22.839611006627944
air_034a3d5b40d5b1b1_2017-05-15,12.205779232838024
air_034a3d5b40d5b1b1_2017-05-16,11.641895237692598
air_034a3d5b40d5b1b1_2017-05-17,15.003755857716815
air_034a3d5b40d5b1b1_2017-05-18,12.453766060686714
air_034a3d5b40d5b1b1_2017-05-19,16.92645143154346
air_034a3d5b40d5b1b1_2017-05-20,23.44577261653259
air_034a3d5b40d5b1b1_2017-05-21,22.839611006627944
air_034a3d5b40d5b1b1_2017-05-22,12.205779232838024
air_034a3d5b40d5b1b1_2017-05-23,11.641895237692598
air_034a3d5b40d5b1b1_2017-05-24,15.003755857716815
air_034a3d5b40d5b1b1_2017-05-25,12.453766060686714
air_034a3d5b40d5b1b1_2017-05-26,16.92645143154346
air_034a3d5b40d5b1b1_2017-05-27,23.44577261653259
air_034a3d5b40d5b1b1_2017-05-28,22.839611006627944
air_034a3d5b40d5b1b1_2017-05-29,12.205779232838024
air_034a3d5b40d5b1b1_2017-05-30,11.641895237692598
air_034a3d5b40d5b1b1_2017-05-31,15.003755857716815
air_036d4f1ee7285390_2017-04-23,18.04604821857939
air_036d4f1ee7285390_2017-04-24,14.31385579377387
air_036d4f1ee7285390_2017-04-25,17.42474301947248
air_036d4f1ee7285390_2017-04-26,20.594235889050978
air_036d4f1ee7285390_2017-04-27,14.174331644472959
air_036d4f1ee7285390_2017-04-28,17.105043887204676
air_036d4f1ee7285390_2017-04-29,19.12291185771391
air_036d4f1ee7285390_2017-04-30,18.04604821857939
air_036d4f1ee7285390_2017-05-01,14.31385579377387
air_036d4f1ee7285390_2017-05-02,17.42474301947248
air_036d4f1ee7285390_2017-05-03,17.999999999999996
air_036d4f1ee7285390_2017-05-04,16.232030012407847
air_036d4f1ee7285390_2017-05-05,3.999999999999999
air_036d4f1ee7285390_2017-05-06,19.12291185771391
air_036d4f1ee7285390_2017-05-07,18.04604821857939
air_036d4f1ee7285390_2017-05-08,14.31385579377387
air_036d4f1ee7285390_2017-05-09,17.42474301947248
air_036d4f1ee7285390_2017-05-10,20.594235889050978
air_036d4f1ee7285390_2017-05-11,14.174331644472959
air_036d4f1ee7285390_2017-05-12,17.105043887204676
air_036d4f1ee7285390_2017-05-13,19.12291185771391
air_036d4f1ee7285390_2017-05-14,18.04604821857939
air_036d4f1ee7285390_2017-05-15,14.31385579377387
air_036d4f1ee7285390_2017-05-16,17.42474301947248
air_036d4f1ee7285390_2017-05-17,20.594235889050978
air_036d4f1ee7285390_2017-05-18,14.174331644472959
air_036d4f1ee7285390_2017-05-19,17.105043887204676
air_036d4f1ee7285390_2017-05-20,19.12291185771391
air_036d4f1ee7285390_2017-05-21,18.04604821857939
air_036d4f1ee7285390_2017-05-22,14.31385579377387
air_036d4f1ee7285390_2017-05-23,17.42474301947248
air_036d4f1ee7285390_2017-05-24,20.594235889050978
air_036d4f1ee7285390_2017-05-25,14.174331644472959
air_036d4f1ee7285390_2017-05-26,17.105043887204676
air_036d4f1ee7285390_2017-05-27,19.12291185771391
air_036d4f1ee7285390_2017-05-28,18.04604821857939
air_036d4f1ee7285390_2017-05-29,14.31385579377387
air_036d4f1ee7285390_2017-05-30,17.42474301947248
air_036d4f1ee7285390_2017-05-31,20.594235889050978
air_0382c794b73b51ad_2017-04-23,36.344052932085006
air_0382c794b73b51ad_2017-04-24,24.296883942753194
air_0382c794b73b51ad_2017-04-25,26.513203783164865
air_0382c794b73b51ad_2017-04-26,23.26523803586972
air_0382c794b73b51ad_2017-04-27,24.120723246889977
air_0382c794b73b51ad_2017-04-28,25.226329745024216
air_0382c794b73b51ad_2017-04-29,34.4610327013324
air_0382c794b73b51ad_2017-04-30,36.344052932085006
air_0382c794b73b51ad_2017-05-01,24.296883942753194
air_0382c794b73b51ad_2017-05-02,26.513203783164865
air_0382c794b73b51ad_2017-05-03,23.26523803586972
air_0382c794b73b51ad_2017-05-04,32.062804364447224
air_0382c794b73b51ad_2017-05-05,26.10804013013665
air_0382c794b73b51ad_2017-05-06,34.4610327013324
air_0382c794b73b51ad_2017-05-07,36.344052932085006
air_0382c794b73b51ad_2017-05-08,24.296883942753194
air_0382c794b73b51ad_2017-05-09,26.513203783164865
air_0382c794b73b51ad_2017-05-10,23.26523803586972
air_0382c794b73b51ad_2017-05-11,24.120723246889977
air_0382c794b73b51ad_2017-05-12,25.226329745024216
air_0382c794b73b51ad_2017-05-13,34.4610327013324
air_0382c794b73b51ad_2017-05-14,36.344052932085006
air_0382c794b73b51ad_2017-05-15,24.296883942753194
air_0382c794b73b51ad_2017-05-16,26.513203783164865
air_0382c794b73b51ad_2017-05-17,23.26523803586972
air_0382c794b73b51ad_2017-05-18,24.120723246889977
air_0382c794b73b51ad_2017-05-19,25.226329745024216
air_0382c794b73b51ad_2017-05-20,34.4610327013324
air_0382c794b73b51ad_2017-05-21,36.344052932085006
air_0382c794b73b51ad_2017-05-22,24.296883942753194
air_0382c794b73b51ad_2017-05-23,26.513203783164865
air_0382c794b73b51ad_2017-05-24,23.26523803586972
air_0382c794b73b51ad_2017-05-25,24.120723246889977
air_0382c794b73b51ad_2017-05-26,25.226329745024216
air_0382c794b73b51ad_2017-05-27,34.4610327013324
air_0382c794b73b51ad_2017-05-28,36.344052932085006
air_0382c794b73b51ad_2017-05-29,24.296883942753194
air_0382c794b73b51ad_2017-05-30,26.513203783164865
air_0382c794b73b51ad_2017-05-31,23.26523803586972
air_03963426c9312048_2017-04-23,14.141601503165088
air_03963426c9312048_2017-04-24,21.911817303206835
air_03963426c9312048_2017-04-25,21.63346737094978
air_03963426c9312048_2017-04-26,22.57878459398301
air_03963426c9312048_2017-04-27,22.442933093653515
air_03963426c9312048_2017-04-28,61.3779363438559
air_03963426c9312048_2017-04-29,57.379681317598624
air_03963426c9312048_2017-04-30,14.141601503165088
air_03963426c9312048_2017-05-01,21.911817303206835
air_03963426c9312048_2017-05-02,21.63346737094978
air_03963426c9312048_2017-05-03,13.077599337340331
air_03963426c9312048_2017-05-04,31.87485204457103
air_03963426c9312048_2017-05-05,56.79271066914142
air_03963426c9312048_2017-05-06,57.379681317598624
air_03963426c9312048_2017-05-07,14.141601503165088
air_03963426c9312048_2017-05-08,21.911817303206835
air_03963426c9312048_2017-05-09,21.63346737094978
air_03963426c9312048_2017-05-10,22.57878459398301
air_03963426c9312048_2017-05-11,22.442933093653515
air_03963426c9312048_2017-05-12,61.3779363438559
air_03963426c9312048_2017-05-13,57.379681317598624
air_03963426c9312048_2017-05-14,14.141601503165088
air_03963426c9312048_2017-05-15,21.911817303206835
air_03963426c9312048_2017-05-16,21.63346737094978
air_03963426c9312048_2017-05-17,22.57878459398301
air_03963426c9312048_2017-05-18,22.442933093653515
air_03963426c9312048_2017-05-19,61.3779363438559
air_03963426c9312048_2017-05-20,57.379681317598624
air_03963426c9312048_2017-05-21,14.141601503165088
air_03963426c9312048_2017-05-22,21.911817303206835
air_03963426c9312048_2017-05-23,21.63346737094978
air_03963426c9312048_2017-05-24,22.57878459398301
air_03963426c9312048_2017-05-25,22.442933093653515
air_03963426c9312048_2017-05-26,61.3779363438559
air_03963426c9312048_2017-05-27,57.379681317598624
air_03963426c9312048_2017-05-28,14.141601503165088
air_03963426c9312048_2017-05-29,21.911817303206835
air_03963426c9312048_2017-05-30,21.63346737094978
air_03963426c9312048_2017-05-31,22.57878459398301
air_04341b588bde96cd_2017-04-23,38.583840150181146
air_04341b588bde96cd_2017-04-24,33.151118964351134
air_04341b588bde96cd_2017-04-25,27.729687615982616
air_04341b588bde96cd_2017-04-26,29.018785514672818
air_04341b588bde96cd_2017-04-27,22.3612469016684
air_04341b588bde96cd_2017-04-28,43.33221669179745
air_04341b588bde96cd_2017-04-29,44.25830945710685
air_04341b588bde96cd_2017-04-30,38.583840150181146
air_04341b588bde96cd_2017-05-01,33.151118964351134
air_04341b588bde96cd_2017-05-02,27.729687615982616
air_04341b588bde96cd_2017-05-03,47.09182878911831
air_04341b588bde96cd_2017-05-04,35.49107036777357
air_04341b588bde96cd_2017-05-05,42.88892487384167
air_04341b588bde96cd_2017-05-06,44.25830945710685
air_04341b588bde96cd_2017-05-07,38.583840150181146
air_04341b588bde96cd_2017-05-08,33.151118964351134
air_04341b588bde96cd_2017-05-09,27.729687615982616
air_04341b588bde96cd_2017-05-10,29.018785514672818
air_04341b588bde96cd_2017-05-11,22.3612469016684
air_04341b588bde96cd_2017-05-12,43.33221669179745
air_04341b588bde96cd_2017-05-13,44.25830945710685
air_04341b588bde96cd_2017-05-14,38.583840150181146
air_04341b588bde96cd_2017-05-15,33.151118964351134
air_04341b588bde96cd_2017-05-16,27.729687615982616
air_04341b588bde96cd_2017-05-17,29.018785514672818
air_04341b588bde96cd_2017-05-18,22.3612469016684
air_04341b588bde96cd_2017-05-19,43.33221669179745
air_04341b588bde96cd_2017-05-20,44.25830945710685
air_04341b588bde96cd_2017-05-21,38.583840150181146
air_04341b588bde96cd_2017-05-22,33.151118964351134
air_04341b588bde96cd_2017-05-23,27.729687615982616
air_04341b588bde96cd_2017-05-24,29.018785514672818
air_04341b588bde96cd_2017-05-25,22.3612469016684
air_04341b588bde96cd_2017-05-26,43.33221669179745
air_04341b588bde96cd_2017-05-27,44.25830945710685
air_04341b588bde96cd_2017-05-28,38.583840150181146
air_04341b588bde96cd_2017-05-29,33.151118964351134
air_04341b588bde96cd_2017-05-30,27.729687615982616
air_04341b588bde96cd_2017-05-31,29.018785514672818
air_049f6d5b402a31b2_2017-04-23,3.1681133182761316
air_049f6d5b402a31b2_2017-04-24,8.869525286302627
air_049f6d5b402a31b2_2017-04-25,6.67263146980816
air_049f6d5b402a31b2_2017-04-26,10.260375959666995
air_049f6d5b402a31b2_2017-04-27,8.17321970166494
air_049f6d5b402a31b2_2017-04-28,13.119185379722643
air_049f6d5b402a31b2_2017-04-29,18.63035394246773
air_049f6d5b402a31b2_2017-04-30,3.1681133182761316
air_049f6d5b402a31b2_2017-05-01,8.869525286302627
air_049f6d5b402a31b2_2017-05-02,6.67263146980816
air_049f6d5b402a31b2_2017-05-03,16.0
air_049f6d5b402a31b2_2017-05-04,15.108077982625808
air_049f6d5b402a31b2_2017-05-05,14.971293859535507
air_049f6d5b402a31b2_2017-05-06,18.63035394246773
air_049f6d5b402a31b2_2017-05-07,3.1681133182761316
air_049f6d5b402a31b2_2017-05-08,8.869525286302627
air_049f6d5b402a31b2_2017-05-09,6.67263146980816
air_049f6d5b402a31b2_2017-05-10,10.260375959666995
air_049f6d5b402a31b2_2017-05-11,8.17321970166494
air_049f6d5b402a31b2_2017-05-12,13.119185379722643
air_049f6d5b402a31b2_2017-05-13,18.63035394246773
air_049f6d5b402a31b2_2017-05-14,3.1681133182761316
air_049f6d5b402a31b2_2017-05-15,8.869525286302627
air_049f6d5b402a31b2_2017-05-16,6.67263146980816
air_049f6d5b402a31b2_2017-05-17,10.260375959666995
air_049f6d5b402a31b2_2017-05-18,8.17321970166494
air_049f6d5b402a31b2_2017-05-19,13.119185379722643
air_049f6d5b402a31b2_2017-05-20,18.63035394246773
air_049f6d5b402a31b2_2017-05-21,3.1681133182761316
air_049f6d5b402a31b2_2017-05-22,8.869525286302627
air_049f6d5b402a31b2_2017-05-23,6.67263146980816
air_049f6d5b402a31b2_2017-05-24,10.260375959666995
air_049f6d5b402a31b2_2017-05-25,8.17321970166494
air_049f6d5b402a31b2_2017-05-26,13.119185379722643
air_049f6d5b402a31b2_2017-05-27,18.63035394246773
air_049f6d5b402a31b2_2017-05-28,3.1681133182761316
air_049f6d5b402a31b2_2017-05-29,8.869525286302627
air_049f6d5b402a31b2_2017-05-30,6.67263146980816
air_049f6d5b402a31b2_2017-05-31,10.260375959666995
air_04cae7c1bc9b2a0b_2017-04-23,18.78747525821528
air_04cae7c1bc9b2a0b_2017-04-24,11.37700025509466
air_04cae7c1bc9b2a0b_2017-04-25,15.476826269638998
air_04cae7c1bc9b2a0b_2017-04-26,16.549583481960948
air_04cae7c1bc9b2a0b_2017-04-27,13.837578870951868
air_04cae7c1bc9b2a0b_2017-04-28,30.86098581175793
air_04cae7c1bc9b2a0b_2017-04-29,38.89981020825467
air_04cae7c1bc9b2a0b_2017-04-30,18.78747525821528
air_04cae7c1bc9b2a0b_2017-05-01,11.37700025509466
air_04cae7c1bc9b2a0b_2017-05-02,15.476826269638998
air_04cae7c1bc9b2a0b_2017-05-03,24.99999999999999
air_04cae7c1bc9b2a0b_2017-05-04,46.465558294291874
air_04cae7c1bc9b2a0b_2017-05-05,54.44017642116041
air_04cae7c1bc9b2a0b_2017-05-06,38.89981020825467
air_04cae7c1bc9b2a0b_2017-05-07,18.78747525821528
air_04cae7c1bc9b2a0b_2017-05-08,11.37700025509466
air_04cae7c1bc9b2a0b_2017-05-09,15.476826269638998
air_04cae7c1bc9b2a0b_2017-05-10,16.549583481960948
air_04cae7c1bc9b2a0b_2017-05-11,13.837578870951868
air_04cae7c1bc9b2a0b_2017-05-12,30.86098581175793
air_04cae7c1bc9b2a0b_2017-05-13,38.89981020825467
air_04cae7c1bc9b2a0b_2017-05-14,18.78747525821528
air_04cae7c1bc9b2a0b_2017-05-15,11.37700025509466
air_04cae7c1bc9b2a0b_2017-05-16,15.476826269638998
air_04cae7c1bc9b2a0b_2017-05-17,16.549583481960948
air_04cae7c1bc9b2a0b_2017-05-18,13.837578870951868
air_04cae7c1bc9b2a0b_2017-05-19,30.86098581175793
air_04cae7c1bc9b2a0b_2017-05-20,38.89981020825467
air_04cae7c1bc9b2a0b_2017-05-21,18.78747525821528
air_04cae7c1bc9b2a0b_2017-05-22,11.37700025509466
air_04cae7c1bc9b2a0b_2017-05-23,15.476826269638998
air_04cae7c1bc9b2a0b_2017-05-24,16.549583481960948
air_04cae7c1bc9b2a0b_2017-05-25,13.837578870951868
air_04cae7c1bc9b2a0b_2017-05-26,30.86098581175793
air_04cae7c1bc9b2a0b_2017-05-27,38.89981020825467
air_04cae7c1bc9b2a0b_2017-05-28,18.78747525821528
air_04cae7c1bc9b2a0b_2017-05-29,11.37700025509466
air_04cae7c1bc9b2a0b_2017-05-30,15.476826269638998
air_04cae7c1bc9b2a0b_2017-05-31,16.549583481960948
air_0585011fa179bcce_2017-04-23,4.00339178487568
air_0585011fa179bcce_2017-04-24,3.263437509541177
air_0585011fa179bcce_2017-04-25,2.8260283770693326
air_0585011fa179bcce_2017-04-26,4.5219191780895205
air_0585011fa179bcce_2017-04-27,5.316657621785207
air_0585011fa179bcce_2017-04-28,4.226983734649637
air_0585011fa179bcce_2017-04-29,6.6764535742814655
air_0585011fa179bcce_2017-04-30,4.00339178487568
air_0585011fa179bcce_2017-05-01,3.263437509541177
air_0585011fa179bcce_2017-05-02,2.8260283770693326
air_0585011fa179bcce_2017-05-03,4.5219191780895205
air_0585011fa179bcce_2017-05-04,5.677901418882388
air_0585011fa179bcce_2017-05-05,7.509488430216944
air_0585011fa179bcce_2017-05-06,6.6764535742814655
air_0585011fa179bcce_2017-05-07,4.00339178487568
air_0585011fa179bcce_2017-05-08,3.263437509541177
air_0585011fa179bcce_2017-05-09,2.8260283770693326
air_0585011fa179bcce_2017-05-10,4.5219191780895205
air_0585011fa179bcce_2017-05-11,5.316657621785207
air_0585011fa179bcce_2017-05-12,4.226983734649637
air_0585011fa179bcce_2017-05-13,6.6764535742814655
air_0585011fa179bcce_2017-05-14,4.00339178487568
air_0585011fa179bcce_2017-05-15,3.263437509541177
air_0585011fa179bcce_2017-05-16,2.8260283770693326
air_0585011fa179bcce_2017-05-17,4.5219191780895205
air_0585011fa179bcce_2017-05-18,5.316657621785207
air_0585011fa179bcce_2017-05-19,4.226983734649637
air_0585011fa179bcce_2017-05-20,6.6764535742814655
air_0585011fa179bcce_2017-05-21,4.00339178487568
air_0585011fa179bcce_2017-05-22,3.263437509541177
air_0585011fa179bcce_2017-05-23,2.8260283770693326
air_0585011fa179bcce_2017-05-24,4.5219191780895205
air_0585011fa179bcce_2017-05-25,5.316657621785207
air_0585011fa179bcce_2017-05-26,4.226983734649637
air_0585011fa179bcce_2017-05-27,6.6764535742814655
air_0585011fa179bcce_2017-05-28,4.00339178487568
air_0585011fa179bcce_2017-05-29,3.263437509541177
air_0585011fa179bcce_2017-05-30,2.8260283770693326
air_0585011fa179bcce_2017-05-31,4.5219191780895205
air_05c325d315cc17f5_2017-04-23,27.405635765328597
air_05c325d315cc17f5_2017-04-24,18.86669572813333
air_05c325d315cc17f5_2017-04-25,18.965131889286187
air_05c325d315cc17f5_2017-04-26,22.37167163707816
air_05c325d315cc17f5_2017-04-27,20.795864987984896
air_05c325d315cc17f5_2017-04-28,21.917129345050128
air_05c325d315cc17f5_2017-04-29,30.005669211675077
air_05c325d315cc17f5_2017-04-30,27.405635765328597
air_05c325d315cc17f5_2017-05-01,18.86669572813333
air_05c325d315cc17f5_2017-05-02,18.965131889286187
air_05c325d315cc17f5_2017-05-03,29.043649443349004
air_05c325d315cc17f5_2017-05-04,36.65717308342741
air_05c325d315cc17f5_2017-05-05,30.535793307472225
air_05c325d315cc17f5_2017-05-06,30.005669211675077
air_05c325d315cc17f5_2017-05-07,27.405635765328597
air_05c325d315cc17f5_2017-05-08,18.86669572813333
air_05c325d315cc17f5_2017-05-09,18.965131889286187
air_05c325d315cc17f5_2017-05-10,22.37167163707816
air_05c325d315cc17f5_2017-05-11,20.795864987984896
air_05c325d315cc17f5_2017-05-12,21.917129345050128
air_05c325d315cc17f5_2017-05-13,30.005669211675077
air_05c325d315cc17f5_2017-05-14,27.405635765328597
air_05c325d315cc17f5_2017-05-15,18.86669572813333
air_05c325d315cc17f5_2017-05-16,18.965131889286187
air_05c325d315cc17f5_2017-05-17,22.37167163707816
air_05c325d315cc17f5_2017-05-18,20.795864987984896
